timestamp,distance_miles,total_time_min,activity_type,pace,source,row_number,distance_bucket,week,month,year
2023-03-11 00:04:36,1.0136020583309606,5.731833333333333,Running,5.654914851664379,Nike,1,0-3,10,3,2023
2023-03-13 22:51:51,3.197245446031243,34.593133333333334,Running,10.819667716244295,Nike,1,3-6,11,3,2023
2023-03-14 22:33:53,3.657314463978033,35.73416666666667,Running,9.770602724655754,Nike,1,3-6,11,3,2023
2023-03-16 22:30:29,3.854413682736376,37.20151666666666,Running,9.651666823747904,Nike,1,3-6,11,3,2023
2023-03-17 22:38:32,4.84023791024342,41.72998333333333,Running,8.621473594308236,Nike,1,3-6,11,3,2023
2023-03-20 22:38:58,3.324841118398706,35.35346666666667,Running,10.633129646716302,Nike,1,3-6,12,3,2023
2023-03-21 22:44:26,3.773021900039618,35.05975,Running,9.292220116621072,Nike,1,3-6,12,3,2023
2023-03-25 20:28:23,1.600505950676156,15.348383333333334,Running,9.589707134077942,Nike,1,0-3,12,3,2023
2023-03-27 22:35:37,4.2474880861195405,39.15976666666666,Running,9.21951183209618,Nike,1,3-6,13,3,2023
2023-03-28 22:45:22,3.3560072371523524,32.37766666666667,Running,9.647674864414133,Nike,1,3-6,13,3,2023
2023-03-30 22:20:44,3.376539591497757,30.22076666666667,Running,8.950218366390136,Nike,1,3-6,13,3,2023
2023-03-31 19:14:14,6.000155773445911,46.46915,Running,7.74465726467508,Nike,1,6-10,13,3,2023
2023-04-04 22:44:50,4.31873140304511,40.20366666666666,Running,9.309138011759499,Nike,1,3-6,14,4,2023
2023-04-10 22:26:14,3.401073795150101,32.61123333333333,Running,9.588510951993056,Nike,1,3-6,15,4,2023
2023-04-12 22:30:55,3.26475764681128,30.588033333333332,Running,9.36915895218408,Nike,1,3-6,15,4,2023
2023-04-15 18:53:38,3.392979044691903,35.030116666666665,Running,10.324295023710514,Nike,1,3-6,15,4,2023
2023-04-17 01:00:44,2.7166317663894,29.4767,Running,10.85045841129093,Nike,1,0-3,16,4,2023
2023-04-18 22:33:04,3.045722234494573,29.350633333333334,Running,9.636674349656829,Nike,1,3-6,16,4,2023
2023-04-21 20:33:49,3.8202659990998002,33.93405,Running,8.882640634970484,Nike,1,3-6,16,4,2023
2023-04-29 21:00:05,4.225225876865395,39.44198333333333,Running,9.334881609357769,Nike,1,3-6,17,4,2023
2023-05-01 22:46:51,3.367468856500957,37.56486666666667,Running,11.155223186146783,Nike,1,3-6,18,5,2023
2023-05-02 22:41:01,3.9544870755827564,39.20275,Running,9.91348542825187,Nike,1,3-6,18,5,2023
2023-05-03 22:27:12,1.1054816725732992,10.154733333333333,Running,9.185799805885086,Nike,1,0-3,18,5,2023
2023-05-05 20:50:50,3.7582563124094093,30.56676666666667,Running,8.133230978881903,Nike,1,3-6,18,5,2023
2023-05-08 02:12:42,2.977120546843599,30.131416666666667,Running,10.120993151793124,Nike,1,0-3,19,5,2023
2023-05-08 22:20:55,4.378936262058008,45.7418,Running,10.445870243953339,Nike,1,3-6,19,5,2023
2023-05-09 22:29:24,3.864809693318453,37.56211666666666,Running,9.719008087669794,Nike,1,3-6,19,5,2023
2023-05-11 22:31:36,2.5368279565999274,23.726283333333335,Running,9.352736464294297,Nike,1,0-3,19,5,2023
2023-05-12 23:50:03,2.0300059092887808,22.3848,Running,11.026962974626308,Nike,1,0-3,19,5,2023
2023-05-13 18:48:09,1.755167269385949,16.779,Running,9.559772616925672,Nike,1,0-3,19,5,2023
2023-05-20 16:10:49,0.7582407567023419,7.3483833333333335,Running,9.691358936298968,Nike,1,0-3,20,5,2023
2023-05-20 16:19:59,1.4320262255922116,11.960983333333333,Running,8.352489025392599,Nike,1,0-3,20,5,2023
2023-05-20 19:04:43,1.7285065747609911,2228.6688,Running,1289.3609041135228,Nike,1,0-3,20,5,2023
2023-05-20 22:43:23,6.315575670015978,58.3391,Running,9.2373368712804,Nike,1,6-10,20,5,2023
2023-05-23 22:19:56,5.508451423589897,57.51533333333334,Running,10.441289014009346,Nike,1,3-6,21,5,2023
2023-05-25 02:49:53,5.197581844951556,43.66995,Running,8.401974476345552,Nike,1,3-6,21,5,2023
2023-05-26 18:23:17,5.2453803712494524,61.63806666666667,Running,11.750924109243282,Nike,1,3-6,21,5,2023
2023-05-27 02:32:01,6.3848264038830225,50.18881666666667,Running,7.860639192342587,Nike,1,6-10,21,5,2023
2023-05-28 02:39:39,3.000844545903927,27.7056,Running,9.232600881580957,Nike,1,3-6,21,5,2023
2023-05-29 20:17:55,2.457015606086606,21.85305,Running,8.894143751413239,Nike,1,0-3,22,5,2023
2023-05-31 22:24:51,7.099787061701041,58.701299999999996,Running,8.2680367016438,Nike,1,6-10,22,5,2023
2023-06-03 18:12:44,13.002906704871233,106.82263333333334,Running,8.215288762574506,Nike,1,10+,22,6,2023
2023-06-06 21:52:55,4.566419718086032,41.912816666666664,Running,9.178485389913739,Nike,1,3-6,23,6,2023
2023-06-08 22:19:14,6.989169656917986,69.07768333333334,Running,9.883532196841037,Nike,1,6-10,23,6,2023
2023-06-11 19:12:37,4.4284226385615675,38.009,Running,8.582965787643525,Nike,1,3-6,23,6,2023
2023-06-13 22:01:53,13.175356242055146,106.79598333333334,Running,8.105737816215196,Nike,1,10+,24,6,2023
2023-06-17 00:08:31,5.189345014301515,44.481433333333335,Running,8.571685484535186,Nike,1,3-6,24,6,2023
2023-06-18 20:01:53,3.6177369430708852,34.08715,Running,9.422230122421619,Nike,1,3-6,24,6,2023
2023-06-19 16:34:57,6.47950213641709,62.079116666666664,Running,9.580846700822908,Nike,1,6-10,25,6,2023
2023-06-20 20:19:25,6.741759232721257,62.58475,Running,9.283148187233344,Nike,1,6-10,25,6,2023
2023-06-24 17:33:28,4.7173012570871675,39.450500000000005,Running,8.362938436617856,Nike,1,3-6,25,6,2023
2023-06-27 01:14:09,3.3373040681559516,32.10075,Running,9.618766928162309,Nike,1,3-6,26,6,2023
2023-06-27 16:38:53,7.20007255946347,65.39736666666667,Running,9.082876058062935,Nike,1,6-10,26,6,2023
2023-06-29 16:54:05,2.6775167210443938,35.6423,Running,13.311700248167766,Nike,1,0-3,26,6,2023
2023-07-04 15:59:58,3.392048538670071,30.304916666666667,Running,8.934104663062513,Nike,1,3-6,27,7,2023
2023-07-10 17:56:46,2.993490307584553,31.759633333333333,Running,10.609566115134736,Nike,1,0-3,28,7,2023
2023-07-17 19:19:05,2.5584558754851194,21.954816666666666,Running,8.581276260042484,Nike,1,0-3,29,7,2023
2023-07-25 13:40:33,7.0941138667769374,56.6984,Running,7.992316033370879,Nike,1,6-10,30,7,2023
2023-08-01 16:26:47,2.418512087020067,20.802733333333332,Running,8.601459320786404,Nike,1,0-3,31,8,2023
2023-08-20 09:12:13,2.0518507359741447,15.427133333333334,Running,7.518643078103382,Nike,1,0-3,33,8,2023
2023-09-12 18:20:42,2.6657193849178267,24.388883333333336,Running,9.149081284144673,Nike,1,0-3,37,9,2023
2023-09-25 13:27:18,4.611412870484265,43.3328,Running,9.39685975145605,Nike,1,3-6,39,9,2023
2023-10-03 14:06:26,0.2940375359046832,3.1549166666666664,Running,10.729639183513568,Nike,1,0-3,40,10,2023
2023-10-03 14:10:03,2.8185156467074335,30.1904,Running,10.711453752356555,Nike,1,0-3,40,10,2023
2023-10-07 17:11:57,3.1561681608774856,21.254450000000002,Running,6.734257782415113,Nike,1,3-6,40,10,2023
2023-11-21 15:26:42,3.973529914857719,47.487566666666666,Running,11.950977514753921,Nike,1,3-6,47,11,2023
2024-05-03 18:53:32,8.476401938016398,99.43091666666666,Running,11.730321119002404,Nike,1,6-10,18,5,2024
2024-07-14 22:07:06,2.4492752153643687,38.81603333333333,Running,15.847967223054118,Nike,1,0-3,28,7,2024
2024-08-07 02:36:39,3.2868993327756364,33.48886666666667,Running,10.18858908538183,Nike,1,3-6,32,8,2024
2024-09-05 17:44:36,1.4979091692429873,14.532816666666667,Running,9.702068032610585,Nike,1,0-3,36,9,2024
2024-09-05 18:00:35,1.10321940652064,11.582666666666666,Running,10.498969287710738,Nike,1,0-3,36,9,2024
2024-09-08 00:38:07,6.007990035616815,61.82021666666667,Running,10.289666976839426,Nike,1,6-10,36,9,2024
2024-09-11 18:27:18,4.261611343549179,49.70756666666667,Running,11.664030963759577,Nike,1,3-6,37,9,2024
2024-09-14 21:07:25,9.038677826881738,89.17190000000001,Running,9.865591152590456,Nike,1,6-10,37,9,2024
2024-09-19 23:35:42,2.590372061925485,31.9283,Running,12.325758322249252,Nike,1,0-3,38,9,2024
2024-10-05 17:06:05,3.1160009614361055,22.991716666666665,Running,7.378597423817938,Nike,1,3-6,40,10,2024
2024-11-17 14:44:04,3.8239822742699316,45.06088333333333,Running,11.783758422869855,Nike,1,3-6,46,11,2024
2024-11-21 00:48:32,3.746414762226261,39.25216666666667,Running,10.477261370639473,Nike,1,3-6,47,11,2024
2025-01-04 23:36:14,3.2321740270350547,35.01468333333333,Running,10.833167719453856,Nike,1,3-6,1,1,2025
2025-01-08 01:11:16,4.073832183930764,50.89476666666667,Running,12.493093571065872,Nike,1,3-6,2,1,2025
2025-01-11 17:02:49,3.1630127719440257,26.701649999999997,Running,8.44184071491714,Nike,1,3-6,2,1,2025
2025-01-25 17:01:35,3.109244081397847,24.06055,Running,7.738392152597718,Nike,1,3-6,4,1,2025
2025-03-08 17:03:31,2.88196767842787,30.906,Running,10.723923183225775,Nike,1,0-3,10,3,2025
2025-03-22 21:29:09,1.7008563483207975,19.448333333333334,Running,11.434436160663461,Nike,1,0-3,12,3,2025
2025-03-29 16:25:25,5.211846950518001,53.78276666666667,Running,10.319329630606525,Nike,1,3-6,13,3,2025
2025-04-05 16:01:42,3.1059524444333717,24.4113,Running,7.859521495170036,Nike,1,3-6,14,4,2025
2025-04-06 11:21:07,1.061022998306898,10.975983333333334,Running,10.344717645939811,Nike,1,0-3,14,4,2025
2025-04-07 13:27:11,1.0870327212145103,10.348916666666666,Running,9.52033592429869,Nike,1,0-3,15,4,2025
2025-04-08 13:21:50,1.1067730580041832,10.938233333333333,Running,9.882995664041534,Nike,1,0-3,15,4,2025
2025-04-09 13:29:20,1.0689331064493601,10.385700000000002,Running,9.715949424092438,Nike,1,0-3,15,4,2025
2025-04-10 16:09:57,1.065726730212692,10.464816666666668,Running,9.81941840248124,Nike,1,0-3,15,4,2025
2025-04-11 17:38:49,1.0704031794606814,9.4238,Running,8.803972354368515,Nike,1,0-3,15,4,2025
2025-04-11 17:49:41,3.640009047187046,33.36666666666667,Running,9.166643883056285,Nike,1,3-6,15,4,2025
2025-04-12 17:56:52,1.0671450859662046,9.183366666666666,Running,8.60554650668887,Nike,1,0-3,15,4,2025
2025-04-13 11:54:05,9.237125919499915,89.0241,Running,9.637640622833432,Nike,1,6-10,15,4,2025
2025-04-13 13:27:42,1.0429530520054666,12.421416666666666,Running,11.909852167153502,Nike,1,0-3,15,4,2025
2025-04-19 14:41:52,1.0515391339133335,10.838216666666666,Running,10.307002675527563,Nike,1,0-3,16,4,2025
2025-04-20 12:29:50,1.0647788908020055,10.437483333333335,Running,9.802488970711735,Nike,1,0-3,16,4,2025
2025-04-22 15:31:10,1.0567558769011651,10.140483333333332,Running,9.595861783205146,Nike,1,0-3,17,4,2025
2025-04-24 15:55:19,1.0568127370946958,9.540866666666666,Running,9.027963357913007,Nike,1,0-3,17,4,2025
2025-04-26 16:03:50,3.1068211105644226,24.90595,Running,8.0165381634977,Nike,1,3-6,17,4,2025
2025-04-27 14:50:59,1.0503204386881269,10.3862,Running,9.888601247227552,Nike,1,0-3,17,4,2025
2025-04-28 16:27:41,1.049939510200001,10.665033333333334,Running,10.157759784943964,Nike,1,0-3,18,4,2025
2025-04-30 13:35:02,1.0639803996356232,11.53215,Running,10.838686505831655,Nike,1,0-3,18,4,2025
2025-05-01 14:22:31,1.0655799989046586,11.038416666666667,Running,10.359068937117236,Nike,1,0-3,18,5,2025
2025-05-04 12:11:08,7.8971088439441255,81.34748333333333,Running,10.30091960752376,Nike,1,6-10,18,5,2025
2025-05-08 16:20:51,1.0463374769940175,10.358849999999999,Running,9.900104151635224,Nike,1,0-3,19,5,2025
2025-05-09 15:10:11,1.0555554046175093,10.77295,Running,10.20595409096852,Nike,1,0-3,19,5,2025
2025-05-10 15:20:54,1.0756793101602156,11.414433333333333,Running,10.61137201907623,Nike,1,0-3,19,5,2025
2025-05-11 12:18:12,6.338671564460953,58.583783333333336,Running,9.242280931827292,Nike,1,6-10,19,5,2025
2025-05-11 13:21:49,0.5612056855660336,7.9450666666666665,Running,14.157138587527408,Nike,1,0-3,19,5,2025
2025-05-14 03:13:59,4.061443756318679,47.69408333333333,Running,11.74313524818169,Nike,1,3-6,20,5,2025
2025-05-20 01:58:52,7.77891529264827,80.19291666666666,Running,10.309010144699188,Nike,1,6-10,21,5,2025
2025-05-20 03:24:36,0.761615726120662,10.652516666666665,Running,13.98673412499757,Nike,1,0-3,21,5,2025
2025-05-26 01:25:32,9.851297618659277,106.43591666666666,Running,10.804253488907603,Nike,1,6-10,22,5,2025
2025-06-14 04:14:48,5.137549413031508,49.244233333333334,Running,9.585160039224975,Nike,1,3-6,24,6,2025
2025-06-14 20:29:09,8.006224706496905,82.64976666666666,Running,10.323188481032501,Nike,1,6-10,24,6,2025
2025-06-16 05:03:31,2.8464119704189734,33.2731,Running,11.689488501941064,Nike,1,0-3,25,6,2025
2025-06-19 00:08:50,3.0783515462102224,32.17281666666666,Running,10.451313368115741,Nike,1,3-6,25,6,2025
2025-06-19 22:42:45,3.2793228664371883,62.66498333333333,Running,19.109122793211128,Nike,1,3-6,25,6,2025
2025-06-21 01:12:46,2.6798613115401775,33.165866666666666,Running,12.375963832100508,Nike,1,0-3,25,6,2025
2025-06-21 16:02:46,1.887823160094351,19.6567,Running,10.412362987970539,Nike,1,0-3,25,6,2025
2025-06-21 18:01:39,8.033337552402596,73.46623333333334,Running,9.145169470858496,Nike,1,6-10,25,6,2025
2025-06-23 22:38:52,1.0775196474926036,11.589983333333333,Running,10.756168910983027,Nike,1,0-3,26,6,2025
2025-06-26 00:46:46,2.145782251358725,19.13086666666667,Running,8.915567576604227,Nike,1,0-3,26,6,2025
2025-06-26 23:14:55,4.489313155167075,47.6291,Running,10.609440320548863,Nike,1,3-6,26,6,2025
2025-06-28 03:55:19,2.466925306825528,27.375716666666666,Running,11.097099936882199,Nike,1,0-3,26,6,2025
2025-06-30 02:44:21,10.00380659564314,100.68668333333333,Running,10.064837056844384,Nike,1,10+,27,6,2025
2025-07-03 04:24:55,4.07225049788264,36.54845,Running,8.9750004374739,Nike,1,3-6,27,7,2025
2025-07-03 05:05:46,0.3040317138734923,3.915966666666667,Running,12.880125618395526,Nike,1,0-3,27,7,2025
2025-07-04 23:02:47,2.009901931455731,31.360583333333334,Running,15.60304154273811,Nike,1,0-3,27,7,2025
2025-07-09 03:28:25,5.872034251332198,55.638850000000005,Running,9.475225725629432,Nike,1,3-6,28,7,2025
2025-07-12 16:05:01,1.9559155203602832,21.76738333333333,Running,11.128999748068741,Nike,1,0-3,28,7,2025
2025-07-14 03:24:13,3.1928844098178506,34.28426666666667,Running,10.73770994065599,Nike,1,3-6,29,7,2025
2025-07-15 03:19:13,6.380597761958987,56.94418333333333,Running,8.924584413208674,Nike,1,6-10,29,7,2025
2025-07-19 15:59:09,1.9041023214928097,18.715483333333335,Running,9.829032359280179,Nike,1,0-3,29,7,2025
2025-07-22 00:02:44,13.004715599363239,140.0864,Running,10.771969515954595,Nike,1,10+,30,7,2025
2025-07-22 02:54:22,0.8376984746609994,12.390383333333334,Running,14.790982326125741,Nike,1,0-3,30,7,2025
2025-07-24 02:01:31,2.704303029625231,29.953333333333333,Running,11.076174898004806,Nike,1,0-3,30,7,2025
2025-07-26 00:35:04,4.859362554712755,45.931666666666665,Running,9.452199984979668,Nike,1,3-6,30,7,2025
2025-07-30 23:10:37,3.9356332701589944,32.641600000000004,Running,8.293862196840644,Nike,1,3-6,31,7,2025
2025-07-30 23:50:31,0.8495258617274912,10.274733333333334,Running,12.094668092198983,Nike,1,0-3,31,7,2025
2025-08-01 23:56:10,2.68277739259437,50.36106666666667,Running,18.771988613622984,Nike,1,0-3,31,8,2025
2025-08-02 16:02:29,1.9036883943187712,16.62835,Running,8.734806625719017,Nike,1,0-3,31,8,2025
2025-08-04 02:08:38,13.489047205623345,119.10561666666668,Running,8.82980204984483,Nike,1,10+,32,8,2025
2025-08-07 23:36:46,1.7438831145573968,18.397316666666665,Running,10.549627158547242,Nike,1,0-3,32,8,2025
2025-08-13 00:03:32,4.406798718552436,42.23583333333333,Running,9.58424380844132,Nike,1,3-6,33,8,2025
2025-08-13 01:00:35,2.4684745281839153,33.959666666666664,Running,13.75734943947393,Nike,1,0-3,33,8,2025
2025-08-16 16:02:24,1.9973069729778237,18.14675,Running,9.085608895133761,Nike,1,0-3,33,8,2025
2025-08-18 02:57:05,4.222044726972271,39.993399999999994,Running,9.472519261699109,Nike,1,3-6,34,8,2025
2025-08-19 22:25:39,8.053023235688967,80.93103333333333,Running,10.04977024959613,Nike,1,6-10,34,8,2025
2025-08-21 13:10:56,4.85233240349567,47.470166666666664,Running,9.78295852783471,Nike,1,3-6,34,8,2025
2025-08-24 13:13:36,2.0175017897954337,14.474933333333333,Running,7.174681780481112,Nike,1,0-3,34,8,2025
2025-08-29 23:06:23,3.1211062983745768,41.00428333333333,Running,13.137740087445186,Nike,1,3-6,35,8,2025
2025-09-06 02:05:26,2.711136698452004,31.376199999999997,Running,11.573079298404643,Nike,1,0-3,36,9,2025
2025-09-06 16:01:21,1.9158768977251819,19.960483333333332,Running,10.41845817809768,Nike,1,0-3,36,9,2025
2025-09-09 00:19:48,1.280475445466953,13.414250000000001,Running,10.475991591629628,Nike,1,0-3,37,9,2025
2025-09-10 23:48:46,1.0656608710938076,10.479366666666666,Running,9.833678753645625,Nike,1,0-3,37,9,2025
2025-09-13 01:26:46,6.264815633692958,70.22396666666667,Running,11.209263092914249,Nike,1,6-10,37,9,2025
2025-09-22 23:14:57,4.62673216034314,50.75391666666667,Running,10.969711430821732,Nike,1,3-6,39,9,2025
2025-09-29 22:00:37,4.721776502064704,61.69656666666666,Running,13.066388601766398,Nike,1,3-6,40,9,2025
2025-10-01 00:13:40,8.166483889611753,97.53271666666666,Running,11.943048928405284,Nike,1,6-10,40,10,2025
2025-10-01 23:38:42,1.0731098605529579,10.788366666666667,Running,10.053366447595197,Nike,1,0-3,40,10,2025
2025-10-02 22:34:23,3.470006664173388,59.19996666666667,Running,17.060476361006952,Nike,1,3-6,40,10,2025
2025-10-03 23:22:25,4.939324317152969,65.02628333333334,Running,13.165015932951443,Nike,1,3-6,40,10,2025
2025-10-05 15:57:56,0.9121764368734252,14.453866666666666,Running,15.845472523066613,Nike,1,0-3,40,10,2025
2025-10-05 16:19:13,3.2034431292553025,24.531466666666667,Running,7.657843662849555,Nike,1,3-6,40,10,2025
2025-10-05 17:12:55,1.5297767111411755,16.79938333333333,Running,10.981591764984714,Nike,1,0-3,40,10,2025
2025-10-06 23:59:27,2.354887031002738,30.10455,Running,12.783861647571747,Nike,1,0-3,41,10,2025
2025-10-07 23:26:17,2.813244892575834,39.9313,Running,14.194036255207955,Nike,1,0-3,41,10,2025
2025-10-09 05:01:43,1.048776076230203,11.823716666666666,Running,11.273823778634133,Nike,1,0-3,41,10,2025
2025-10-10 06:02:39,2.5802493339984838,28.299116666666666,Running,10.967589951011803,Nike,1,0-3,41,10,2025
2025-10-11 16:05:41,1.8976993743569333,20.90041666666667,Running,11.01355512316018,Nike,1,0-3,41,10,2025
2025-10-15 01:43:31,6.211855988831083,66.71828333333333,Running,10.740474900463374,Nike,1,6-10,42,10,2025
2025-10-15 22:24:41,7.000157611864029,77.70004999999999,Running,11.09975722093916,Nike,1,6-10,42,10,2025
2025-10-17 22:23:29,4.553981247382017,71.62195,Running,15.727326510440477,Nike,1,3-6,42,10,2025
2025-10-18 16:03:55,1.980757248697372,22.395300000000002,Running,11.306433443435878,Nike,1,0-3,42,10,2025
2025-10-18 20:43:44,12.656858633140086,115.27541666666666,Running,9.107743082855905,Nike,1,10+,42,10,2025
2025-10-18 22:48:04,0.5287605602747,10.094183333333332,Running,19.09027278450805,Nike,1,0-3,42,10,2025
2025-10-20 23:42:58,8.261783087033637,92.66916666666665,Running,11.216606111591727,Nike,1,6-10,43,10,2025
2025-10-22 00:00:52,3.6958329188912167,49.00306666666667,Running,13.259004869020982,Nike,1,3-6,43,10,2025
2025-10-22 22:30:13,5.432652780935718,63.094516666666664,Running,11.613942434914696,Nike,1,3-6,43,10,2025
2025-10-24 23:27:11,3.6920937670080685,47.93513333333333,Running,12.983184165492668,Nike,1,3-6,43,10,2025
2025-10-25 16:04:37,1.8906802389721231,21.67663333333333,Running,11.464991745572975,Nike,1,0-3,43,10,2025
2025-10-26 16:29:43,1.0254002062606429,11.457416666666667,Running,11.173604800069981,Nike,1,0-3,43,10,2025
2025-10-26 16:59:33,3.126067302708349,23.15898333333333,Running,7.4083444439180655,Nike,1,3-6,43,10,2025
2025-10-27 23:20:00,14.159717065277029,161.74476666666666,Running,11.422881256808658,Nike,1,10+,44,10,2025
2025-10-29 01:36:21,1.9402081143063161,32.70623333333334,Running,16.85707481180534,Nike,1,0-3,44,10,2025
